,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,51.41,448.62,184.99,162.50,-0.64,4.07,89.68,5.38,67.84,4.32,0.66,-0.72,-3.40,-3.18,-2.19,-0.32,9.13,-219.11,0.55
2016,64.01,221.78,87.24,56.87,-287.68,3.99,91.47,5.07,71.99,2.88,0.59,-4.48,-14.62,-2.66,-8.96,-0.33,2.27,,0.15
2015,62.77,193.39,84.22,61.28,-3293.62,4.59,79.52,6.43,56.76,1.45,0.42,-29.09,-67.15,-26.52,-69.40,-2.65,-18.88,,-1.44
2014,51.08,153.65,69.23,50.23,-1088.70,5.04,72.42,6.32,57.75,1.05,0.36,-8.60,-17.92,-10.94,-25.41,-1.09,-19.68,,-1.85
2013,46.33,165.32,65.10,49.53,-2549.96,4.98,73.29,5.27,69.25,0.93,0.31,-20.57,-37.62,-31.61,-68.46,-3.17,-14.86,,-1.49
2012,43.90,178.61,80.12,31.10,-18.60,6.79,53.75,3.80,96.05,0.92,0.29,-13.32,-24.76,-29.70,-51.69,-2.56,-10.59,-32.50,-1.25
2011,43.59,172.93,77.86,23.58,-31.28,11.97,30.49,5.82,62.71,1.41,0.46,-18.69,-31.85,-12.44,-48.90,-2.42,-8.30,-13.09,-1.11
2010,36.90,285.28,102.46,55.10,-10.72,9.83,37.13,7.60,48.02,2.11,0.47,-6.48,-11.60,3.61,-15.68,-1.15,11.18,4.48,1.58
2009,42.97,298.70,85.60,31.32,-7.98,5.18,70.46,4.29,85.08,1.35,0.26,-5.45,-10.23,-7.37,-23.83,-1.15,6.02,16.73,0.97
2008,41.88,329.07,88.46,27.09,-182.57,9.53,38.30,4.58,79.69,2.11,0.41,-62.39,-84.27,1.82,-204.39,-9.38,-25.49,-3.91,-3.34
2007,15.98,1003.79,226.78,96.00,13.26,7.79,46.85,4.52,80.75,2.65,0.23,1.67,1.92,6.61,7.12,0.31,-7.96,-27.05,-3.32
2006,20.63,1634.09,99.41,78.52,64.79,6.67,54.72,3.87,94.31,4.58,0.23,20.31,27.22,6.04,83.83,4.19,20.62,-110.56,0.05
2005,32.31,1412.44,102.36,70.03,10.07,9.80,37.24,8.20,44.51,14.98,0.77,4.56,6.88,1.30,6.09,0.94,29.74,-225.14,0.15
2004,43.89,866.20,72.98,54.62,29.18,13.77,26.50,9.58,38.10,15.97,1.05,14.19,28.16,0.00,13.10,3.37,0.00,119.74,0.00
2003,58.07,518.33,60.32,38.10,-7.95,19.14,19.07,8.60,42.44,12.13,1.08,-12.07,-34.90,-15.48,-15.86,-1.08,,,
2002,64.90,478.49,40.01,22.94,-11.23,8.84,41.28,4.62,79.00,3.68,0.30,-30.21,-78.58,-31.83,-132.67,-4.64,5.30,5.65,2.72
2001,55.48,859.20,83.45,73.25,-11.53,4.25,85.88,5.15,70.87,2.05,0.17,-28.26,-55.93,-34.35,-209.38,-6.10,0.00,12.89,0.00
2000,39.57,957.00,237.80,76.22,2.36,6.77,53.91,4.97,73.44,4.02,0.36,4.30,4.97,-4.90,7.80,0.73,44.30,43.20,6.20
1999,42.40,589.00,168.30,93.40,2.98,4.92,74.18,4.07,89.68,2.11,0.29,8.30,11.60,-14.60,20.20,1.67,3.70,43.00,0.90
1998,49.50,356.60,95.60,44.30,-1.56,5.48,66.61,3.75,97.33,1.01,0.22,-1.09,-6.70,-10.80,-16.10,-0.86,0.00,41.80,0.00
1997,37.50,281.10,115.80,47.70,1.60,8.01,45.57,3.57,102.24,0.60,0.18,4.90,5.40,-1.20,7.80,0.85,2.70,61.90,0.40
1996,37.80,210.20,138.80,78.90,9.08,5.74,63.59,4.00,91.25,0.61,0.24,10.50,15.10,20.50,37.40,3.10,77.00,72.6,17.30
1995,32.90,190.60,206.00,181.40,32.84,8.04,45.39,4.12,88.59,0.94,0.36,31.50,47.30,90.30,55.10,12.09,85.80,62.4,29.2
1994,41.50,147.00,126.20,64.20,49.47,8.07,45.23,4.52,80.75,1.12,0.59,21.40,36.30,41.80,30.50,4.56,91.90,38.7,27.1
1993,42.40,275.90,107.70,65.30,30.45,5.78,63.15,4.96,73.59,3.45,0.72,15.20,23.70,34.90,16.90,2.30,58.90,24.40,42.0
