,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.04,532.14,119.91,27.87,13.64,75.28,4.84,1.07,341.12,0.55,0.09,2.74,3.84,7.85,27.62,0.81,193.90,52.22,25.90
2016,34.11,624.41,194.44,14.83,5.45,6.78,53.83,0.16,2281.25,0.26,0.02,1.44,1.92,3.97,50.78,0.40,,15.37,
2015,37.31,2844.47,427.24,81.98,15.42,4.82,75.72,0.27,1351.85,1.11,0.04,3.36,4.88,9.41,81.16,1.01,14.17,14.51,-4.88
2014,30.44,2583.83,362.36,101.53,18.28,7.56,48.28,0.63,579.36,1.87,0.09,4.15,5.88,12.17,46.52,1.16,11.99,10.58,-7.64
2013,33.44,1707.88,202.53,59.16,12.20,7.52,48.53,0.62,588.70,1.52,0.08,4.90,7.49,13.54,58.21,1.52,33.57,,15.31
2012,42.52,78.49,100.07,18.99,19.10,13.30,27.44,0.57,640.35,0.10,0.08,4.91,8.01,3.53,60.02,1.52,13.94,,1.94
2011,39.30,84.63,130.88,28.34,3.90,6.89,52.97,0.45,811.11,0.06,0.05,1.48,1.92,-2.29,22.65,0.34,0.00,0.00,0.00
2010,37.94,84.19,146.72,20.01,2.91,8.88,41.10,0.66,553.03,0.07,0.06,1.41,1.79,-1.95,17.37,0.31,0.00,0.00,0.00
2009,46.44,66.90,48.92,18.35,1.69,4.68,77.99,0.54,675.92,0.05,0.04,1.49,1.36,-1.93,18.99,0.23,,,
2008,48.49,66.43,39.01,8.61,1.05,5.39,67.71,0.60,608.33,0.05,0.04,1.13,0.16,-1.85,1.79,0.02,,,
2007,52.86,87.86,31.86,5.96,1.30,3.58,101.95,0.64,570.31,0.03,0.03,1.59,1.02,-1.76,16.79,0.10,,,
2006,58.00,78.00,6.00,4.00,1.00,7.45,48.99,14.91,24.48,0.10,0.08,0.34,-2.00,-2.00,-9.00,-0.16,,,
2005,60.00,75.00,8.00,6.00,-1.00,5.27,69.25,13.31,27.42,0.12,0.10,-2.33,-11.00,-2.00,-36.00,-0.97,,,
2004,77.00,74.00,10.00,8.00,-9.00,5.56,65.64,18.08,20.18,0.14,0.11,-12.38,-50.00,-1.00,-125.00,-3.09,,,
2003,69.00,41.00,11.00,10.00,1.00,3.76,97.07,24.63,14.81,0.11,0.08,0.80,-2.00,-1.00,-6.00,-0.11,,,
2002,71.00,42.00,12.00,10.00,-5.00,4.67,78.15,21.08,17.31,0.14,0.11,-8.97,-31.00,0.00,-102.00,-2.14,,,
2001,62.85,98.84,13.18,7.45,1.00,4.10,89.02,22.63,16.12,0.13,0.10,3.00,2.00,-1.00,6.00,0.12,,,
2000,66.48,98.89,13.00,11.69,-1.02,4.68,77.99,46.76,7.80,0.20,0.14,-2.97,-12.48,-0.63,-34.97,-1.10,-6.71,-109.81,-2.70
1999,57.99,111.21,20.43,19.04,-1.08,4.47,81.65,40.71,8.96,0.17,0.12,-2.11,-9.03,-0.78,-34.78,-0.98,-12.46,-42.10,-3.50
1998,52.28,116.71,16.57,14.80,-0.95,3.16,115.51,16.05,22.74,0.16,0.11,-1.69,-6.81,-1.43,-30.57,-0.95,6.03,-29.81,1.51
1997,45.30,140.12,60.83,58.93,2.36,3.04,120.07,14.55,25.09,0.17,0.10,4.40,5.45,-2.26,24.22,1.00,-23.26,-31.57,3.18
1996,57.25,129.54,55.49,52.34,4.14,2.95,123.72,29.51,12.37,0.11,0.06,7.24,13.42,-4.72,86.52,3.73,-22.50,-41.47,-2.65
1995,60.79,110.07,9.88,9.01,0.91,3.27,111.62,23.44,15.57,0.08,0.05,2.29,0.54,-3.03,3.44,0.14,-12.41,-148.43,-6.96
1994,54.42,140.71,8.33,4.62,1.95,18.67,19.55,16.74,21.80,0.24,0.12,6.65,7.41,-2.33,24.25,1.72,-3.74,-95.25,-5.51
1993,58.45,105.82,13.43,3.34,1.93,18.70,19.52,18.73,19.49,0.19,0.12,6.57,10.24,-5.93,26.97,2.60,-17.96,-49.13,-6.7
1992,72.18,136.91,14.75,13.01,-0.42,15.07,24.22,54.37,6.71,0.39,0.19,-1.54,-9.59,-8.41,-14.45,-1.90,-9.87,-993.75,-4.33
