,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,56.59,328.42,168.96,125.50,29.51,3.38,107.98,5.79,63.03,6.00,0.97,4.19,8.96,34.10,4.16,2.15,21.44,80.30,2.64
2016,53.17,526.50,226.46,188.92,48.61,3.70,98.64,6.30,57.93,8.72,1.12,8.72,17.31,49.89,7.63,3.81,29.09,138.49,8.33
2015,45.47,382.00,178.52,116.45,155.49,3.61,101.10,4.63,78.83,7.08,1.14,8.45,14.32,31.59,7.36,2.62,12.13,69.50,-0.65
2014,36.53,357.08,210.58,145.03,135.38,4.81,75.88,4.79,76.20,6.53,1.26,7.78,12.06,25.23,6.14,2.06,19.76,93.05,4.75
2013,35.24,318.35,212.40,138.19,13.40,4.39,83.14,3.45,105.79,4.44,0.96,1.77,2.48,5.85,1.66,0.48,33.65,152.86,9.29
2012,39.06,1081.23,99.76,88.33,2.85,3.44,106.10,23.72,15.38,13.01,0.79,0.45,0.41,-1.16,0.33,0.06,2.63,84.51,1.27
2011,40.56,1092.06,104.46,96.10,7.19,3.45,105.79,54.12,6.74,13.08,0.77,1.13,1.59,1.41,1.21,0.24,2.59,62.68,-4.22
2010,33.98,965.89,102.91,101.73,41.48,4.37,83.52,2096.16,0.17,13.69,0.94,4.96,7.26,3.69,5.20,1.16,4.40,70.70,1.78
2009,32.21,994.25,109.70,108.37,3.69,3.47,105.18,1278.20,0.28,9.47,0.65,4.71,6.78,2.55,6.94,1.09,10.97,100.04,3.98
2008,33.29,949.97,109.36,108.83,21.16,3.59,101.67,723.10,0.50,12.12,0.85,3.67,5.23,2.56,4.16,0.81,35.42,103.97,4.23
2007,31.33,1030.32,114.01,112.93,114.18,3.45,105.79,465.54,0.78,15.41,1.03,9.80,14.60,6.20,9.47,2.34,2.95,76.74,-8.89
2006,35.39,809.71,129.13,127.43,155.22,3.76,97.07,241.05,1.51,13.70,1.10,8.34,12.69,5.05,7.36,2.00,10.49,150.38,-6.33
2005,33.75,770.53,145.00,140.00,136.62,4.20,86.90,153.02,2.38,13.26,1.14,10.43,15.23,5.46,8.14,2.31,28.34,209.85,7.61
2004,29.72,656.97,155.00,151.00,94.51,3.63,100.55,170.89,2.13,11.59,1.24,6.43,9.36,6.71,5.42,1.39,31.26,192.31,8.34
2003,33.78,672.67,159.00,158.00,23.71,3.26,111.96,131.51,2.77,10.66,1.05,4.17,5.95,5.81,3.71,0.89,,33.59,
2002,30.00,795.40,182.63,174.68,54.76,3.39,107.66,85.66,4.26,12.98,1.15,12.22,18.12,12.75,9.65,2.69,52.63,79.80,17.00
2001,38.00,585.58,136.62,129.59,29.37,4.20,86.90,104.15,3.50,13.01,1.40,17.75,27.73,16.16,10.74,3.87,0.00,25.48,0.00
2000,38.00,427.36,126.10,113.25,22.68,3.93,92.87,69.82,5.22,7.62,1.13,9.73,15.13,9.28,7.70,2.01,0.00,42.07,0.00
1999,39.00,365.51,128.05,107.31,19.06,4.29,85.08,62.43,5.84,7.25,1.25,14.40,28.88,26.54,10.73,4.58,8.83,80.67,4.65
