,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,37.54,636.53,240.46,177.65,814.05,9.90,36.86,5.45,66.97,15.39,1.60,7.44,11.88,49.96,4.65,4.41,27.92,150.01,7.86
2016,36.59,599.60,244.69,167.91,30.92,9.86,37.01,4.81,75.88,13.21,1.51,6.84,10.11,47.09,4.38,3.64,33.22,120.04,9.50
2015,32.15,574.06,274.81,176.00,1858.73,8.99,40.60,4.87,74.94,12.32,1.52,5.74,8.51,42.47,3.78,3.05,34.55,113.52,6.58
2014,32.99,544.04,251.95,161.03,160.17,9.45,38.62,5.23,69.78,12.92,1.59,7.02,10.80,46.82,4.39,3.82,26.72,131.46,3.55
2013,37.57,529.52,214.48,123.59,105.49,9.82,37.16,5.29,68.99,11.85,1.56,7.26,11.20,43.61,4.62,3.77,14.22,141.77,2.09
2012,30.67,946.07,214.19,130.61,7031.97,9.50,38.42,5.27,69.25,19.73,1.44,5.30,7.52,23.11,3.68,2.48,13.43,128.53,-0.21
2011,28.26,988.05,227.70,147.13,8114.36,8.59,42.49,5.01,72.85,20.83,1.45,5.32,7.64,24.00,3.68,2.46,56.45,119.83,12.78
2010,32.37,1019.71,205.25,116.40,5000.89,10.12,36.06,5.01,72.85,24.14,1.62,6.92,10.30,26.71,4.27,3.29,51.37,86.52,14.61
2009,33.35,993.90,214.14,128.79,9117.65,11.27,32.38,4.80,76.04,21.08,1.43,7.19,10.34,32.84,4.64,3.24,17.41,36.93,4.96
2008,26.94,844.69,248.99,153.62,10.96,8.64,42.24,5.36,68.09,20.38,1.76,4.29,5.92,32.35,2.49,1.76,36.82,32.12,8.87
2007,27.61,819.41,169.14,125.04,8.05,6.73,54.23,7.24,50.41,10.94,0.97,5.57,6.95,6.88,5.09,1.98,0.00,20.43,0.00
2006,31.45,789.25,201.67,146.45,4.24,8.73,41.80,5.16,70.73,16.22,1.59,0.86,1.05,11.79,0.45,0.29,26.21,36.67,0.79
2005,42.80,646.95,164.00,79.83,25.64,8.10,45.06,4.38,83.33,15.77,1.39,4.82,7.39,31.87,3.02,2.03,,47.94,
2004,30.71,580.75,206.77,130.92,176.06,7.90,46.20,6.15,59.34,12.18,1.45,6.14,8.66,37.27,4.24,2.60,16.43,65.10,
2003,28.40,622.84,256.89,190.53,57.15,7.91,46.14,7.74,47.15,10.65,1.26,12.95,18.76,57.86,10.12,5.81,22.30,65.96,0.84
2002,35.91,560.24,209.05,180.78,89.81,8.65,42.19,8.25,44.24,9.25,1.11,11.38,17.45,51.17,9.59,5.25,53.24,82.17,18.43
2001,35.06,583.00,385.50,307.22,91.80,8.11,45.00,6.50,56.15,8.28,1.16,16.52,24.13,70.97,12.29,7.01,100.56,77.37,17.89
2000,28.50,382.93,252.53,182.90,118.45,8.26,44.18,7.73,47.21,7.64,1.43,20.23,28.02,74.42,10.61,7.97,38.62,52.06,12.93
1999,28.24,284.46,226.86,150.66,85.77,9.68,37.70,9.31,39.20,7.02,1.77,24.53,35.25,81.47,10.30,7.77,6.66,50.67,2.55
1998,37.37,213.21,171.12,125.66,60.84,14.57,25.05,13.45,27.14,12.51,3.09,36.58,58.10,113.54,11.67,11.66,72.23,96.91,40.72
1997,39.25,396.45,244.44,182.63,32.20,14.29,25.54,9.12,40.02,16.20,2.88,32.37,61.65,112.80,10.90,13.31,87.13,116.46,43.62
1996,62.09,195.26,129.50,76.87,19.18,11.96,30.52,8.17,44.68,22.89,3.20,20.71,61.52,127.70,6.14,9.13,34.78,48.53,54.97
