,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,34.75,2850.66,434.47,396.56,0.00,4.04,90.34,0.00,*****,42.64,0.62,2.88,4.59,7.59,4.65,0.69,23.35,79.43,-5.48
2016,33.91,11042.41,418.28,404.21,0.00,4.00,91.25,0.00,*****,104.19,0.64,7.56,11.57,19.17,11.76,1.79,10.19,100.91,-14.44
2015,35.06,10160.18,425.63,405.53,0.00,3.77,96.81,0.00,*****,105.31,0.56,3.36,5.07,8.87,5.96,0.78,4.96,134.05,-30.63
2014,32.49,15576.55,453.19,436.81,0.00,4.59,79.52,0.00,*****,113.01,0.59,5.65,8.33,15.07,9.50,1.30,31.44,229.85,18.32
2013,31.91,10943.05,458.79,442.54,0.00,4.23,86.28,0.00,*****,84.69,0.58,4.69,6.93,13.46,8.12,1.08,40.84,231.80,6.35
2012,28.42,9776.42,425.78,407.04,0.00,3.54,103.10,0.00,*****,79.61,0.59,8.08,11.57,16.84,13.60,1.87,51.73,322.91,16.92
2011,31.91,8961.38,360.63,350.26,0.00,3.76,97.07,0.00,*****,98.02,0.70,7.03,9.95,11.91,9.56,1.52,44.73,195.17,20.79
2010,30.44,12324.42,373.96,356.91,0.00,4.54,80.39,0.00,*****,112.66,0.77,6.27,8.99,18.37,8.30,1.34,51.50,261.46,35.33
2009,29.66,8611.72,400.98,387.58,0.00,3.80,96.05,0.00,*****,61.76,0.61,-2.51,-3.52,0.69,-4.20,-0.52,0.57,136.7,0.46
2008,30.11,6132.18,348.85,321.72,0.00,3.79,96.30,0.00,*****,75.13,0.70,-5.03,-7.13,-2.72,-7.18,-1.07,87.89,572.53,36.86
2007,28.84,9402.32,395.31,355.32,0.00,2.73,133.69,0.00,*****,66.19,0.59,-3.45,-4.66,-2.46,-5.84,-0.73,3.55,198.35,3.03
2006,22.94,7453.22,508.47,466.91,0.00,2.64,138.25,192.00,1.90,49.16,0.54,3.52,4.57,-0.12,6.51,0.75,35.72,227.29,3.01
2005,22.71,5938.76,474.46,435.38,-21010.50,2.23,163.67,41.76,8.74,43.21,0.56,-4.99,-6.35,-1.97,-8.87,-1.00,13.98,165.19,2.60
2004,20.20,6119.23,498.89,483.98,343.20,2.55,143.13,33.12,11.02,41.41,0.62,1.00,1.01,8.49,1.34,0.17,55.03,94.32,9.24
2003,15.19,4962.11,575.23,562.43,-1031.33,3.30,110.60,11.52,31.68,31.48,0.60,-0.37,-0.48,3.34,-0.68,-0.08,41.17,40.07,4.78
2002,15.03,4125.68,612.72,559.36,-70.43,2.90,125.86,4.07,89.68,21.27,0.47,-4.76,-6.12,-10.19,-10.32,-1.03,62.04,54.75,7.18
2001,26.46,3221.78,328.51,283.27,610.04,2.47,147.77,6.82,53.51,12.72,0.53,2.92,3.82,-2.26,5.50,0.69,0.00,11.29,0.00
2000,20.36,1282.58,423.55,397.82,2521.46,3.30,110.60,163.20,2.23,11.03,0.72,17.16,7.49,17.80,8.13,1.43,20.00,141.10,4.04
1999,24.83,1120.93,357.46,281.10,2407.97,3.80,96.05,66.40,5.49,8.44,0.74,10.05,13.61,19.65,13.66,2.33,12.17,159.02,3.29
1998,29.29,544.79,259.60,233.64,326.94,2.92,125.00,7.92,46.09,11.34,0.90,13.03,19.58,22.55,14.42,2.29,73.33,151.04,22.82
1997,38.28,2379.42,210.47,173.03,108.45,4.39,83.14,7.55,48.34,42.20,1.27,11.14,18.37,18.76,8.67,2.15,2.15,69.97,0.33
1996,42.60,1573.50,174.50,125.53,15.44,4.11,88.81,8.21,44.46,30.87,1.50,9.29,17.80,17.46,5.85,2.60,19.39,78.43,8.19
