,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,23.63,154.16,209.43,122.66,82429.18,5.52,66.12,4.02,90.79,1.62,0.88,14.24,18.70,61.83,16.19,5.20,91.47,96.82,8.58
2016,24.34,143.10,184.54,120.61,62887.91,5.52,66.12,4.27,85.48,1.48,0.82,10.58,14.10,45.69,12.95,3.79,79.21,99.93,4.78
2015,25.90,149.20,207.93,130.50,*****,5.51,66.24,3.39,107.66,1.46,0.78,11.21,15.28,50.07,14.42,4.14,107.68,109.31,8.10
2014,27.43,152.31,200.76,114.65,1237.72,5.58,65.41,3.34,109.28,1.75,0.82,12.36,17.45,58.33,15.00,4.63,105.66,114.46,10.61
2013,31.01,184.20,170.44,99.83,220947.77,5.26,69.39,3.88,94.07,1.78,0.82,10.61,14.64,45.58,12.95,3.73,70.79,121.77,8.38
2012,20.94,167.08,312.29,202.83,585.89,5.20,70.19,4.23,86.28,1.51,0.82,9.51,12.21,44.34,11.51,3.15,157.35,153.84,10.27
2011,23.47,145.33,212.95,121.13,157.12,5.44,67.09,4.56,80.04,1.36,0.80,9.14,12.47,38.63,11.41,3.11,117.84,142.52,12.07
2010,30.62,131.16,152.77,89.46,69.50,5.10,71.56,6.01,60.73,1.10,0.68,5.17,7.40,19.32,7.48,1.75,71.19,141.50,9.79
2009,31.64,122.90,138.02,85.44,-6.89,4.42,82.57,4.83,75.56,0.78,0.51,-0.96,-1.65,-6.41,-2.18,-0.40,52.52,122.77,5.37
2008,33.80,113.07,111.64,59.07,8.36,4.73,77.16,5.24,69.65,0.88,0.59,3.62,5.08,15.39,5.54,1.28,63.66,119.77,8.33
2007,38.31,117.27,123.88,77.59,19.77,4.78,76.35,5.20,70.19,0.92,0.62,8.04,12.71,40.36,12.40,3.41,80.04,120.28,10.43
2006,40.67,117.95,128.27,74.84,30.22,5.23,69.78,4.17,87.52,0.86,0.59,10.65,18.30,63.49,17.56,5.25,105.44,124.91,16.44
2005,46.51,114.80,112.82,60.33,26.08,4.09,89.24,2.83,128.97,0.76,0.48,9.19,17.04,35.87,18.62,4.79,37.47,98.76,5.93
2004,49.69,137.81,127.10,65.17,24.61,4.44,82.20,2.80,130.35,1.15,0.61,11.56,23.28,57.83,18.24,5.35,61.28,100.77,13.80
2003,54.39,122.86,100.95,53.30,7.40,4.24,86.08,2.62,139.31,0.97,0.53,8.92,18.89,45.61,15.22,4.12,37.26,77.96,13.21
