,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,58.03,202.42,167.27,129.36,1.09,2.93,124.57,4.00,91.25,2.00,0.59,0.67,-0.03,0.28,-0.02,-0.01,-3.69,44.18,-1.70
2016,43.63,198.83,169.28,138.74,2.75,3.03,120.46,4.76,76.68,1.83,0.57,1.40,1.55,5.24,1.24,0.27,8.43,73.31,3.08
2015,49.79,207.27,211.66,177.76,0.47,3.09,118.12,4.90,74.48,1.79,0.62,0.05,-1.34,-1.69,-1.11,-0.24,34.22,77.14,9.41
2014,49.67,199.19,190.01,151.09,3.64,3.01,121.26,4.91,74.33,1.89,0.63,2.17,2.90,8.17,2.23,0.51,17.57,56.71,6.25
2013,50.77,238.36,208.17,176.59,1.32,3.15,115.87,6.93,52.66,2.35,0.68,1.21,0.52,1.32,0.37,0.09,4.69,55.48,0.88
2012,39.39,852.15,146.94,141.66,4.20,3.61,101.10,12.04,30.31,2.36,0.21,2.33,2.96,-2.58,8.71,0.50,-5.04,102.19,-4.68
2011,34.52,859.72,185.59,171.59,9.54,6.12,59.64,11.40,32.01,4.22,0.40,4.54,6.46,1.77,10.37,1.08,8.51,120.56,-3.60
2010,37.77,765.94,226.65,201.75,15.85,7.10,51.40,11.10,32.88,4.71,0.49,7.90,11.38,7.02,14.52,1.87,23.20,118.58,-1.96
2009,29.05,659.11,197.55,173.05,25.69,4.56,80.04,13.04,27.99,3.37,0.41,10.00,14.13,1.79,24.02,2.29,30.90,128.6,0.19
2008,33.40,580.16,200.65,192.58,23.34,2.72,134.19,15.57,23.44,4.13,0.54,9.51,14.10,2.45,16.42,2.15,122.98,140.86,22.89
2007,36.44,467.03,262.08,233.29,34.31,3.16,115.50,8.35,43.71,5.56,0.92,13.65,22.48,29.55,13.65,3.48,49.40,75.13,4.58
2006,46.08,417.60,210.58,155.52,33.33,3.69,98.91,5.88,62.07,5.34,0.90,16.41,30.12,45.72,15.46,4.37,6.30,79.3,1.61
2005,48.49,301.74,163.13,125.62,9.64,3.24,112.65,4.71,77.49,3.61,0.75,5.34,9.27,15.89,6.23,1.24,19.12,147.52,8.67
2004,46.98,341.67,258.62,191.22,1870.31,3.36,108.63,3.95,92.40,3.35,0.73,11.34,19.68,35.49,13.28,2.66,28.89,114.65,5.24
2003,43.03,276.46,212.48,148.43,2062.61,3.25,112.30,3.89,93.83,2.99,0.79,13.02,22.26,40.55,14.71,3.07,29.03,93.04,6.63
2002,45.55,262.03,224.22,157.69,1180.62,3.67,99.45,3.97,91.93,2.80,0.79,10.95,18.58,36.07,11.88,2.50,57.70,72.50,14.52
2001,45.28,186.19,150.19,101.93,286.28,3.35,108.95,3.11,117.36,2.12,0.72,5.23,7.20,12.90,5.29,0.98,45.72,69.93,18.35
2000,51.60,176.11,148.61,94.77,313.06,3.41,107.03,2.99,122.07,2.06,0.69,7.54,12.18,22.61,7.36,1.80,0.03,4.16,0.02
1999,58.65,143.73,123.95,79.14,247.59,3.42,106.72,3.57,102.24,1.82,0.71,6.50,9.99,22.96,5.56,1.37,-1.70,5.15,-1.02
1998,54.37,149.95,135.65,67.68,154.46,3.36,108.63,4.02,90.79,1.74,0.72,4.24,3.80,17.63,2.30,0.56,23.09,-16.91,11.02
