,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,62.40,93.87,62.16,42.32,0.00,17.38,21.00,5.22,69.92,0.45,0.35,-9.81,-25.49,-30.34,-31.62,-3.03,-6.38,27.84,-1.44
2016,55.69,115.65,115.62,59.05,0.00,15.04,24.26,3.58,101.95,0.44,0.31,-2.72,-7.54,-10.54,-11.07,-1.05,-18.81,36.54,-2.69
2015,54.84,120.61,131.24,73.42,0.00,20.10,18.15,2.82,129.43,0.41,0.27,1.67,2.36,-3.42,3.95,0.35,26.23,52.11,5.03
2014,51.81,106.57,94.07,57.51,1.84,32.03,11.39,3.18,114.77,0.41,0.28,1.29,1.32,1.94,2.24,0.19,11.00,86.30,4.37
2013,49.98,103.35,84.72,39.53,0.00,31.23,11.68,38.48,9.48,0.34,0.26,-0.73,-2.84,-4.20,-5.59,-0.42,-3.43,73.58,-0.61
2012,51.96,103.02,63.41,53.89,0.00,37.51,9.73,38.41,9.50,0.36,0.26,-0.41,-2.10,-1.52,-3.85,-0.32,37.13,93.60,6.73
2011,51.47,102.19,83.08,48.42,12.03,54.30,6.72,35.29,10.34,0.45,0.30,6.55,12.59,6.73,18.14,1.94,14.28,70.98,3.21
2010,51.68,96.95,70.23,26.75,4.20,59.79,6.10,47.97,7.60,0.41,0.32,1.94,3.11,5.55,4.64,0.42,14.56,79.91,2.26
2009,51.88,101.34,81.07,24.32,0.00,58.85,6.20,49.17,7.42,0.32,0.26,-1.46,-3.78,-5.05,-7.10,-0.51,16.96,69.14,1.85
2008,50.24,89.62,24.55,15.71,0.00,46.04,7.92,44.45,8.21,0.33,0.27,-7.19,-14.03,-8.38,-27.69,-2.06,8.09,71.72,1.60
2007,40.76,100.60,54.73,30.16,0.00,29.30,12.45,32.56,11.21,0.32,0.28,-2.36,-4.52,-6.98,-9.08,-0.68,34.49,81.5,2.19
2006,38.72,91.26,34.96,17.66,0.65,31.96,11.42,33.06,11.04,0.39,0.34,-0.20,-0.75,-1.49,-1.35,-0.11,33.61,97.09,4.01
2005,36.41,92.48,35.57,17.07,0.00,37.70,9.68,35.54,10.27,0.38,0.34,-10.59,-17.09,-2.95,-32.80,-2.54,37.84,118.83,3.72
2004,38.28,98.57,71.16,29.49,0.00,43.40,8.41,48.07,7.59,0.31,0.29,-2.76,-4.76,-8.76,-10.22,-0.79,80.02,150.01,2.91
2003,39.55,99.93,70.06,27.86,0.00,44.77,8.15,51.41,7.09,0.30,0.28,-3.12,-5.41,-9.91,-12.13,-0.93,86.08,88.21,3.06
2002,38.25,98.83,56.02,21.05,0.00,50.57,7.21,50.95,7.16,0.33,0.31,-2.56,-4.78,-8.80,-9.90,-0.86,70.80,61.78,3.08
2001,38.91,99.67,64.74,30.20,,55.24,6.60,50.36,7.24,0.34,0.31,-0.61,-2.13,-3.99,-4.17,-0.40,109.12,53.30,4.52
2000,40.43,95.34,42.14,24.12,,73.00,5.00,48.51,7.52,0.34,0.31,-0.22,-1.26,-2.41,-2.42,-0.25,48.02,56.30,2.88
1999,38.81,95.79,32.51,14.11,411.49,78.34,4.65,40.41,9.03,0.22,0.21,0.38,0.39,1.37,1.11,0.08,54.83,63.62,1.75
1998,21.43,99.67,40.88,19.09,24173.03,118.00,3.08,47.89,7.62,0.32,0.30,5.56,7.28,18.86,17.02,1.48,197.17,59.75,6.09
1997,26.76,97.14,24.60,11.31,30.34,138.22,2.64,42.76,8.54,0.37,0.34,7.38,9.64,27.79,19.92,2.15,164.99,54.66,7.15
1996,22.38,100.53,106.94,98.71,49.55,122.65,2.98,28.68,12.73,0.44,0.39,11.43,14.59,46.23,27.52,3.80,183.91,51.84,14.75
1995,24.13,96.88,61.82,51.14,11.02,101.66,3.59,29.08,12.55,0.35,0.33,7.12,9.04,33.65,19.89,2.49,163.60,28.98,12.41
1994,28.52,91.06,20.84,14.22,0.20,63.02,5.79,30.67,11.90,0.17,0.16,0.02,-0.60,-3.04,-2.62,-0.17,-21.00,13.87,3.49
1993,27.10,123.72,315.97,312.81,2.50,56.80,6.43,57.97,6.30,0.17,0.13,1.12,1.21,2.09,5.18,0.37,100.94,30.70,8.09
1992,30.38,104.95,156.05,150.31,2.48,56.66,6.44,48.07,7.59,0.22,0.19,0.40,0.43,-1.99,1.53,0.11,2.78,33.19,0.22
