,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,41.30,170.35,105.53,54.66,7.39,11.44,31.90,4.16,87.74,1.07,0.50,2.02,2.97,4.52,3.57,0.45,9.10,38.40,0.90
2016,37.48,165.00,101.48,48.46,8.14,13.18,27.69,3.98,91.70,1.01,0.48,1.35,1.84,3.91,2.45,0.35,13.37,47.67,0.87
2015,35.70,187.60,111.17,47.12,16.12,14.42,25.31,4.50,81.11,1.22,0.53,3.06,4.43,8.79,5.35,0.75,26.34,33.06,4.21
2014,35.21,194.60,129.68,64.84,7.04,12.29,29.69,4.95,73.73,1.43,0.55,1.06,1.47,3.24,1.82,0.29,10.72,47.00,0.50
2013,28.51,272.93,203.29,112.75,56.39,11.72,31.14,4.85,75.25,2.02,0.62,3.54,4.79,10.01,5.59,0.76,31.61,90.30,3.32
2012,22.76,213.92,196.46,108.05,85.80,9.93,36.75,7.64,47.77,1.38,0.50,2.20,2.81,2.03,4.37,0.43,27.43,124.85,0.97
2011,22.44,216.77,224.78,125.77,70.84,12.81,28.49,7.87,46.37,1.58,0.56,1.86,2.38,6.75,3.25,0.35,8.13,125.47,-2.79
2010,24.67,225.22,187.21,128.56,563.85,16.61,21.97,9.88,36.94,1.47,0.50,8.61,11.27,8.65,17.05,1.74,69.39,241.40,3.54
2009,21.85,211.73,209.92,115.06,233.97,16.83,21.68,7.52,48.53,1.03,0.40,3.46,4.42,2.35,8.68,0.64,70.89,174.09,3.09
2008,22.06,191.46,189.90,77.34,-9.50,7.60,48.02,5.63,64.83,0.94,0.37,-0.79,-1.07,1.34,-2.28,-0.16,182.14,140.8,4.15
2007,21.78,206.65,267.21,141.21,618.88,7.58,48.15,5.57,65.52,1.07,0.42,5.91,7.51,4.27,14.02,1.14,25.76,106.31,0.22
2006,21.11,191.96,295.21,144.42,30.18,10.33,35.33,5.08,71.85,0.96,0.40,1.65,2.09,0.63,3.97,0.30,123.32,117.34,4.08
2005,26.51,237.05,133.61,41.15,5.11,15.48,23.57,5.92,61.65,1.55,0.50,0.10,0.11,-1.15,0.15,0.01,10.29,73.7,0.00
2004,32.82,200.87,362.52,57.23,43.96,16.99,21.48,6.36,57.38,1.56,0.53,2.93,4.47,1.40,5.52,0.56,61.92,115.24,1.46
2003,36.23,198.65,221.28,39.88,20.73,12.79,28.53,5.21,70.05,1.18,0.41,3.15,4.88,2.16,7.65,0.61,17.26,116.43,0.46
2002,36.21,191.95,192.90,40.23,8.07,13.36,27.32,5.70,64.03,1.03,0.37,2.72,4.13,1.81,6.89,0.50,39.46,61.20,2.89
2001,39.13,176.96,149.84,35.59,-2.16,10.09,36.17,5.88,62.07,0.80,0.32,-2.86,-5.32,-3.95,-10.31,-0.65,2.62,74.01,0.24
2000,38.46,161.51,156.75,44.54,0.76,7.96,45.85,6.08,60.03,0.79,0.33,0.45,0.08,-1.86,0.14,0.01,31.47,87.96,2.00
1999,40.17,152.89,119.44,35.32,1.40,7.46,48.92,4.95,73.73,0.69,0.31,1.04,0.94,-0.10,1.85,0.12,16.28,57.78,1.97
1998,39.15,145.66,122.44,31.48,0.91,7.00,52.14,5.51,66.24,0.72,0.33,0.69,0.07,-1.42,0.13,0.01,0.00,82.64,0.00
1997,37.39,139.93,97.86,55.46,4.61,6.87,53.12,6.69,54.56,0.87,0.41,3.90,5.33,4.57,8.01,0.73,37.84,105.18,4.72
1996,38.16,129.49,103.67,46.32,2.47,9.48,38.50,5.60,65.18,0.80,0.41,2.56,2.82,2.72,4.12,0.39,32.21,70.58,3.53
1995,36.71,111.93,98.43,52.65,552.91,9.06,40.29,6.82,53.52,0.88,0.50,3.71,4.77,8.10,6.10,0.68,19.55,83.07,3.25
1994,30.96,132.12,151.10,90.91,1765.03,8.32,43.87,6.20,58.87,0.71,0.48,9.29,12.82,17.26,18.38,2.08,106.60,124.89,9.48
1993,33.18,119.42,122.50,50.56,6.13,8.72,41.86,5.51,66.24,0.52,0.37,2.75,3.58,0.38,6.71,0.51,24.27,75.31,3.26
1992,28.34,126.66,191.72,74.91,26.27,8.69,42.00,5.17,70.60,0.52,0.37,5.18,7.02,7.93,13.47,1.09,44.42,90.28,3.07
