,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,77.37,329.21,118.86,89.86,6.01,5.96,61.24,7.58,48.15,24.21,1.66,2.97,10.42,52.03,1.42,3.73,,65.35,
2016,76.22,350.12,124.65,95.40,9.95,5.37,67.97,6.93,52.66,19.66,1.52,3.09,11.02,52.66,1.72,3.93,11.00,16.91,16.39
2015,73.65,327.38,127.51,93.90,11.47,5.79,63.03,8.61,42.39,20.47,1.89,3.43,12.67,58.78,1.76,4.62,-0.01,10.56,-8.37
2014,76.95,318.83,122.41,98.74,9.25,5.08,71.85,9.45,38.62,18.11,1.52,3.72,14.19,63.07,2.08,4.90,1.23,10.17,-5.35
2013,76.51,338.37,126.41,103.89,13.65,4.70,77.65,9.23,39.54,18.33,1.58,3.69,14.77,62.70,2.17,4.84,12.31,10.45,16.80
2012,63.61,1766.14,141.22,122.74,53.34,4.64,78.66,21.99,16.59,128.31,2.84,6.62,19.19,46.03,2.39,6.01,-9.77,-9.21,-25.84
2011,64.48,1767.73,139.17,117.74,59.49,5.36,68.09,25.80,14.14,136.60,2.87,6.59,20.23,38.86,2.17,6.02,-6.64,28.97,-20.52
2010,66.51,1620.16,141.56,126.73,80.80,6.09,59.93,44.68,8.16,132.53,3.19,6.09,17.04,31.17,1.75,4.89,1.67,53.74,-9.28
2009,62.52,1593.77,137.32,128.26,272.44,5.46,66.84,55.30,6.60,112.10,2.64,8.80,23.16,42.97,2.97,6.09,2.30,77.93,-7.81
2008,61.57,1548.03,155.94,146.92,96.33,6.32,57.75,60.97,5.98,113.27,3.41,8.81,23.31,42.78,2.65,5.58,15.19,112.92,5.59
2007,63.49,1237.28,135.00,125.81,40.51,7.10,51.40,59.13,6.17,106.54,3.06,9.15,23.09,35.89,2.52,5.33,15.71,112.8,17.46
2006,58.15,1000.22,141.80,137.63,26.40,6.16,59.25,51.65,7.06,63.76,2.67,7.97,18.21,25.44,2.80,3.71,4.38,97.76,-5.85
2005,57.27,1075.33,146.26,137.14,40.31,6.44,56.67,56.54,6.45,55.92,2.48,7.24,16.22,35.09,2.71,3.37,10.81,118.36,2.32
2004,55.40,851.16,142.00,132.99,83.02,6.24,58.49,42.18,8.65,42.30,2.22,8.64,18.80,24.14,3.69,3.86,29.19,21.21,17.18
2003,53.44,1087.07,176.94,163.06,122.00,6.53,55.89,28.94,12.61,43.60,2.19,11.45,23.99,37.18,4.53,4.82,29.19,109.68,16.54
2002,51.39,796.18,156.38,132.44,67.85,4.16,87.74,13.36,27.32,23.15,1.43,20.61,24.47,29.65,7.63,4.42,-1.97,80.65,-12.00
2001,42.13,627.80,182.11,151.47,117.77,5.75,63.47,13.03,28.01,17.04,1.61,20.61,33.01,44.16,10.62,5.73,9.94,141.02,-1.10
2000,31.51,511.19,211.75,174.82,79.72,7.51,48.60,12.80,28.51,12.96,1.78,20.18,29.69,41.53,10.33,5.21,54.54,146.30,15.21
1999,33.89,643.33,222.94,180.45,78.02,7.97,45.79,16.79,21.73,18.10,1.93,28.20,43.25,73.46,12.28,8.02,75.13,170.14,30.46
1998,37.51,396.98,233.82,203.07,71.06,8.09,45.11,17.66,20.67,11.64,1.91,44.82,73.52,204.10,17.75,21.70,67.51,156.89,33.93
1997,43.86,629.65,211.97,182.16,49.13,10.51,34.72,11.28,32.35,26.57,2.44,48.49,104.41,248.11,15.58,26.81,101.40,168.72,69.33
1996,71.95,237.37,120.69,66.24,49.13,10.51,34.72,7.70,47.40,26.57,2.44,16.88,46.68,147.99,5.24,4.59,0.00,39.12,0.00
