,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,49.90,134.19,100.50,68.40,42.46,9.46,38.58,13.86,26.33,3.67,1.58,12.05,21.78,68.48,7.44,5.35,33.38,77.89,7.42
2016,40.93,164.99,114.05,79.05,50.38,9.97,36.60,12.08,30.21,4.62,1.74,12.61,21.87,58.99,7.10,4.71,41.87,95.51,11.16
2015,46.24,163.31,117.59,68.31,28.80,9.66,37.78,11.48,31.79,5.10,1.74,7.85,13.68,34.05,4.36,2.57,18.69,94.03,5.23
2014,42.86,211.66,135.15,87.30,29.27,9.67,37.74,14.74,24.76,6.19,1.89,9.04,15.80,40.86,4.61,3.21,33.03,119.59,9.28
2013,46.68,215.05,124.39,80.62,13.89,9.49,38.46,13.47,27.09,6.83,1.89,5.10,9.39,24.33,2.49,1.95,42.39,120.16,13.67
2012,49.32,226.68,118.49,55.58,12.92,8.15,44.78,7.66,47.65,7.40,1.71,3.78,6.68,9.01,2.03,1.33,7.95,12.59,2.74
2011,46.23,254.31,114.70,56.10,9.46,9.09,40.15,8.41,43.40,10.10,2.01,1.98,3.18,2.66,0.90,0.59,-2.77,13.19,-4.46
2010,38.98,333.27,154.82,69.42,47.52,10.06,36.28,9.76,37.39,12.27,2.42,6.07,9.53,12.16,2.46,1.49,-7.23,39.77,-5.67
2009,35.67,296.37,189.27,89.08,43.98,9.38,38.91,10.99,33.21,12.07,2.76,5.99,9.51,14.80,2.12,1.17,31.34,114.85,5.08
2008,41.60,241.22,175.01,96.04,11.05,9.47,38.54,11.55,31.60,12.91,3.10,5.48,8.05,14.09,1.62,0.91,4.60,80.31,-3.10
2007,33.45,280.07,210.50,114.55,12.50,9.67,37.74,12.33,29.60,12.45,2.89,8.42,11.36,19.45,2.69,1.28,-3.73,74.27,-3.56
2006,29.34,312.67,233.04,146.44,13.99,8.34,43.76,11.59,31.49,10.45,2.41,4.75,6.48,8.64,1.84,0.68,70.83,117.14,13.16
2005,33.43,282.40,193.35,107.23,2.96,8.52,42.84,10.75,33.95,11.93,2.56,1.64,1.77,1.79,0.40,0.17,83.63,105.76,19.01
2004,50.09,270.55,152.95,83.52,-1.41,9.78,37.32,12.01,30.39,14.38,2.93,-1.19,-3.84,-2.41,-0.69,-0.38,-8.47,61.93,-3.74
2003,43.97,330.59,231.14,127.97,2.08,9.02,40.46,14.79,24.67,12.90,2.80,0.80,0.05,8.49,0.01,0.01,2.35,107.88,0.57
2002,41.95,325.53,241.28,147.75,-2.47,8.14,44.84,16.45,22.18,11.75,2.68,-2.16,-5.02,5.64,-1.12,-0.54,36.07,88.36,5.21
2001,38.78,295.90,193.53,125.81,2.64,7.05,51.77,14.88,24.52,11.06,2.60,3.85,4.64,9.49,1.06,0.53,67.06,70.62,15.75
2000,42.51,264.60,178.28,116.68,2.18,6.67,54.72,13.25,27.54,10.71,2.60,3.71,3.78,16.00,0.84,0.45,13.54,41.23,0.38
1999,41.58,273.12,188.75,123.21,3.32,6.74,54.15,10.77,33.89,9.76,2.32,3.71,4.41,18.05,1.05,0.55,54.81,40.98,14.93
1998,47.71,278.37,154.21,96.29,2.49,6.48,56.33,9.83,37.13,8.41,2.02,5.03,6.00,13.56,1.57,0.77,8.04,22.39,0.99
1997,46.01,256.71,165.20,111.71,2.83,6.68,54.64,12.64,28.88,8.17,2.20,4.84,6.05,13.64,1.47,0.79,14.16,20.31,5.65
1996,47.21,187.43,124.02,78.00,2.80,7.00,52.14,16.53,22.08,7.58,2.20,4.76,5.65,15.30,1.34,0.74,-5.41,4.53,-5.66
1995,39.93,192.83,142.57,86.19,3.54,7.40,49.32,18.51,19.72,7.15,2.32,5.72,7.16,16.53,1.82,0.96,16.66,11.61,4.55
1994,36.69,186.03,143.17,96.15,2.32,7.10,51.41,16.21,22.52,5.76,2.07,5.06,5.34,15.03,1.44,0.73,12.78,2.7,4.87
1993,51.67,141.00,93.16,49.68,2.11,7.84,46.56,13.24,27.57,4.68,1.75,3.57,4.14,11.06,1.12,0.55,-1.45,-8.23,-1.0
1992,42.82,138.66,104.65,54.24,3.71,7.24,50.41,13.67,26.70,4.27,1.76,4.08,5.14,6.62,1.63,0.71,-12.69,-9.92,-7.37
