,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,63.20,1640.10,198.61,2.55,3.07,196.52,1.85,0.09,4055.55,4.74,0.13,2.80,6.66,22.29,18.52,2.02,*****,*****,*****
2016,64.65,1429.35,181.92,1.86,2.33,136.63,2.67,0.05,7300.00,3.64,0.08,2.22,5.22,16.56,21.81,1.49,*****,*****,*****
2015,65.05,4019.53,163.96,1.38,1.45,100.25,3.64,0.03,12166.66,6401.47,0.06,1.13,2.18,9.22,13.41,0.61,*****,*****,-2.45
2014,62.63,3881.86,167.28,1.60,4.68,270.40,1.34,0.07,5214.28,61.96,0.12,3.89,9.53,31.75,30.03,2.60,*****,*****,*****
2013,61.19,4073.09,160.67,1.15,6.14,253.37,1.44,0.12,3041.66,19.99,0.19,7.43,17.44,48.58,32.68,4.16,*****,9.56,*****
2012,56.74,1106.31,236.36,6.87,10.46,150.15,2.43,0.13,2807.69,3.68,0.20,8.82,18.76,39.92,37.24,3.80,*****,24.61,*****
2011,50.63,4876.19,227.58,4.78,11.33,47.63,7.66,0.14,2607.14,15.67,0.18,6.73,12.57,19.37,32.24,2.31,*****,76.10,*****
2010,43.09,735.85,224.25,8.73,17.39,62.62,5.82,0.28,1303.57,4.45,0.36,8.99,16.37,28.36,24.26,2.85,21.48,201.99,13.63
2009,48.81,653.01,195.06,6.12,7.53,108.18,3.37,0.24,1520.83,3.47,0.28,5.08,10.29,16.62,17.82,1.70,12.58,70.32,10.88
2008,53.79,598.56,171.27,6.76,5.09,102.19,3.57,0.22,1659.09,3.76,0.29,5.99,13.14,23.88,19.90,1.90,13.25,15.38,14.85
2007,59.48,503.76,154.49,9.20,5.42,71.47,5.10,0.26,1403.84,4.12,0.33,6.83,17.32,27.49,19.71,2.40,19.69,-41.87,27.99
2006,67.67,431.55,136.44,8.60,4.89,58.84,6.20,0.20,1825.00,3.24,0.24,5.80,17.47,24.54,21.95,2.30,*****,11.22,*****
2005,69.11,372.20,133.40,7.22,7.84,51.07,7.14,0.28,1303.57,3.77,0.31,8.55,28.15,42.17,24.37,3.64,*****,15.17,*****
2004,70.77,249.35,126.25,8.81,16.54,50.80,7.18,0.51,715.68,4.08,0.48,16.63,64.27,74.93,29.72,8.13,-8.10,24.17,-18.33
2003,78.90,130.97,106.43,9.38,10.35,31.31,11.65,0.44,829.54,1.78,0.29,6.68,25.44,15.48,16.63,1.94,-40.55,35.42,-147.85
2002,68.12,100.33,99.99,7.47,2.17,66.36,5.50,0.88,414.77,2.34,0.74,3.08,6.04,4.62,2.51,0.39,43.09,80.04,85.60
2001,77.78,100.00,100.24,6.43,-2.52,60.27,6.05,0.46,793.47,1.68,0.37,-4.70,-24.13,-8.18,-16.36,-1.72,6.44,-119.89,21.10
2000,74.49,451.11,118.95,8.08,-2.65,17.09,21.35,0.24,1520.83,3.23,0.18,-4.44,18.51,-8.24,-28.56,-1.63,-7.43,-102.95,-15.09
1999,66.06,478.36,138.10,11.78,-8.84,18.48,19.75,0.42,869.04,5.03,0.36,-5.76,17.91,-9.61,-21.75,-1.89,-10.06,-51.41,-18.69
1998,63.52,439.52,137.31,6.23,44.13,16.34,22.34,0.28,1303.57,2.98,0.25,1.23,0.19,6.58,0.28,0.02,-14.35,-94.57,-23.97
1997,57.07,800.59,187.77,9.56,3.42,41.26,8.85,0.56,651.79,7.96,0.51,-0.57,-3.21,0.13,-2.76,-0.41,-0.50,-62.22,-0.46
1996,56.08,840.88,198.65,9.75,-22.36,16.01,22.80,0.23,1586.95,3.03,0.19,-0.55,-2.16,-1.88,-4.93,-0.28,-19.72,-66.52,-16.48
1995,50.20,685.32,181.92,14.05,-0.04,11.17,32.68,0.14,2607.14,1.88,0.14,-1.05,-5.26,-0.30,-16.71,-0.63,-105.48,-91.37,-104.82
1994,61.24,511.83,150.31,5.29,147.34,40.43,9.03,0.45,811.11,6.50,0.49,5.93,15.14,26.84,11.08,2.32,2.28,-90000.0,3.55
1993,68.29,477.46,142.27,4.23,184.10,20.28,18.00,0.46,793.48,6.00,0.44,6.20,17.96,36.23,11.87,2.89,-43.10,*****,-78.72
1992,70.23,373.34,136.74,9.92,169.39,17.02,21.45,0.40,912.50,4.46,0.40,7.98,22.87,41.24,15.19,3.01,-83.01,*****,-162.9
