,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.13,174.08,191.62,138.73,-6.74,4.77,76.51,4.87,74.94,1.64,0.68,-2.33,-3.86,-9.04,-3.86,-0.85,22.34,141.77,4.44
2016,32.93,171.75,190.73,143.35,-0.99,4.85,75.25,4.79,76.20,1.63,0.68,-0.40,-1.07,-2.70,-1.05,0.02,20.32,144.82,3.42
2015,33.26,164.85,191.03,142.31,-7.06,5.25,69.52,5.00,73.00,1.54,0.68,-2.79,-4.62,-11.69,-4.56,-0.78,21.94,100.16,4.81
2014,32.36,157.45,190.84,142.87,-4.93,4.94,73.88,5.38,67.84,1.46,0.68,-1.90,-3.26,-8.62,-3.25,-0.86,14.88,94.83,2.03
2013,40.95,323.71,74.93,68.42,19.06,5.80,62.93,22.67,16.10,2.72,0.50,1.20,1.78,8.29,2.23,0.46,21.61,132.27,5.68
2012,33.94,418.52,88.02,80.81,117.53,7.60,48.02,42.54,8.58,4.70,0.70,6.79,9.93,12.60,9.58,2.57,29.74,150.76,7.51
2011,30.36,539.62,96.72,83.08,294.74,6.43,56.76,53.90,6.77,5.44,0.68,6.87,9.65,16.62,10.06,2.34,34.15,193.61,7.71
2010,27.53,621.59,100.63,85.41,265.77,6.15,59.34,44.38,8.22,4.92,0.56,6.96,9.87,11.88,12.36,2.19,26.96,221.34,7.87
2009,32.13,620.54,71.72,59.21,-34.67,8.14,44.84,31.73,11.50,3.47,0.42,-6.13,-8.95,4.05,-14.78,-2.19,21.03,220.28,7.35
2008,27.86,568.98,47.74,39.32,4.51,9.22,39.58,25.55,14.28,2.76,0.37,0.21,0.13,10.69,0.25,0.04,49.81,179.39,9.19
2007,26.43,541.13,68.29,60.28,85.18,6.39,57.12,29.91,12.20,2.84,0.41,4.74,6.97,13.56,12.57,1.93,75.82,150.39,10.19
2006,37.88,504.60,83.96,80.98,86.94,5.97,61.13,33.78,10.80,3.16,0.40,5.99,9.55,28.25,14.76,2.67,33.38,160.41,8.15
2005,37.91,613.71,374.63,366.01,114.85,4.49,81.29,27.15,13.44,2.82,0.41,15.68,24.29,37.28,31.54,6.48,105.58,147.93,8.96
2004,32.81,341.94,110.21,103.35,73.74,3.57,102.24,26.50,13.77,2.93,0.59,22.57,33.02,45.24,32.77,8.68,60.07,136.47,19.68
2003,31.84,537.97,316.64,299.19,85.46,3.55,102.81,24.34,14.99,4.62,0.72,20.73,30.54,55.02,28.49,7.81,-28.82,120.29,-5.91
2002,34.17,450.14,157.94,148.43,84.50,4.38,83.33,14.03,26.01,3.60,0.55,18.10,24.60,54.27,26.26,6.03,95.03,216.00,32.39
2001,16.09,402.01,292.05,254.15,46.40,2.52,144.84,6.00,60.83,1.31,0.29,16.66,20.63,18.50,49.13,5.06,24.53,74.81,2.61
2000,26.97,297.24,180.87,164.09,73.30,3.31,110.27,10.22,35.71,1.94,0.50,26.38,37.83,45.78,43.39,8.25,58.27,63.04,14.24
