,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,56.04,270.76,149.35,85.52,16.97,4.56,80.04,2.93,124.57,7.11,1.19,4.70,10.38,77.39,3.72,5.48,12.26,91.53,3.47
2016,55.76,304.47,151.89,88.94,34.14,4.96,73.58,3.10,117.74,7.65,1.25,6.94,15.20,112.90,5.37,8.17,10.35,78.74,0.20
2015,55.59,295.19,151.95,88.77,37.38,5.32,68.60,3.37,108.30,7.89,1.33,8.67,19.35,135.50,6.36,10.25,11.63,71.85,0.82
2014,56.74,283.84,149.85,93.03,45.93,5.52,66.12,3.67,99.45,7.91,1.40,9.82,22.37,148.69,6.85,10.96,16.76,68.05,5.83
2013,56.62,262.35,148.30,89.16,33.36,5.20,70.19,3.52,103.69,7.40,1.37,9.09,21.48,120.12,6.44,9.34,26.57,83.89,13.35
2012,40.45,1258.92,87.42,64.13,94.47,4.42,82.57,8.21,44.45,17.31,0.82,12.29,19.79,26.76,14.16,8.02,9.81,61.72,0.00
2011,36.29,1194.17,95.80,67.78,151.05,4.19,87.11,8.02,45.51,15.19,0.81,13.76,21.62,17.24,15.84,8.04,26.08,58.45,1.17
2010,37.28,1332.50,103.36,76.34,161.53,4.39,83.14,8.57,42.59,18.63,0.88,13.85,21.64,18.48,14.28,7.17,4.94,53.08,0.00
2009,35.29,1341.28,106.65,76.47,68.35,3.91,93.35,6.43,56.76,18.85,0.91,14.25,23.57,19.89,15.51,6.71,24.49,80.74,6.90
2008,45.31,1300.48,100.34,69.19,40.69,4.65,78.49,7.85,46.49,23.59,0.99,16.55,29.00,30.33,14.59,8.30,9.39,46.76,-1.28
2007,42.60,1676.02,93.73,68.73,55.76,4.34,84.10,8.30,43.97,24.27,0.83,15.72,26.09,17.39,16.34,6.47,1.63,54.72,-8.55
2006,37.98,1336.03,98.43,71.41,73.28,3.92,93.11,8.35,43.71,19.33,0.90,10.34,16.55,15.30,11.22,3.61,26.68,78.38,1.59
2005,38.59,1402.77,110.56,84.35,86.86,4.60,79.34,8.97,40.69,25.14,1.10,12.11,19.57,20.31,10.68,4.10,29.96,72.66,3.30
2004,38.82,1489.65,104.80,72.29,131.16,4.69,77.82,8.04,45.39,22.86,0.94,12.78,19.92,14.60,12.94,4.07,6.75,70.03,-9.07
2003,33.37,1439.62,112.27,83.90,160.11,4.03,90.57,8.49,42.99,17.37,0.80,14.27,21.02,3.95,16.44,4.04,20.53,110.77,4.39
2002,31.35,1342.63,142.54,111.70,76.73,3.29,110.94,9.10,40.10,16.14,0.83,10.64,15.56,3.36,12.25,2.66,30.99,104.02,10.55
2001,33.37,1227.87,151.98,126.31,2241.89,3.07,118.89,7.70,47.40,15.26,0.89,8.85,12.68,3.65,9.61,2.08,3.71,64.14,1.54
2000,32.15,1010.43,157.30,116.13,2875.42,4.16,87.74,8.02,45.51,15.79,1.16,14.67,21.39,6.19,12.31,3.48,11.08,158.61,1.11
1999,34.52,842.60,170.94,123.53,5388.19,3.05,119.67,6.53,55.89,11.18,0.93,10.27,15.47,6.37,10.94,2.57,20.62,170.64,2.65
1998,34.44,775.35,189.74,151.66,3855.32,4.56,80.04,8.59,42.49,16.21,1.47,13.01,19.57,32.10,8.65,3.28,38.79,234.52,9.36
1997,30.35,507.97,231.52,166.38,1700.75,3.82,95.55,6.61,55.22,9.40,1.33,5.34,7.46,20.73,3.91,1.29,85.58,194.27,18.27
1996,35.06,450.46,224.29,163.51,680.03,4.38,83.33,8.31,43.92,10.31,1.00,1.58,5.85,35.05,3.23,1.62,25.24,218.44,4.62
1995,48.95,287.38,147.42,113.11,657.30,4.47,81.66,7.42,49.19,8.56,1.59,7.59,13.24,32.74,4.05,2.50,35.64,63.02,20.36
1994,56.77,271.34,141.74,96.47,455.24,4.65,78.49,6.22,58.68,7.67,1.43,9.04,17.84,30.16,4.65,3.76,20.26,5.55,11.55
