,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,47.19,211.88,158.66,131.26,504.03,3.62,100.82,5.96,61.24,2.67,0.74,1.22,1.87,7.03,1.32,0.61,14.66,95.30,6.06
2016,40.07,248.60,239.61,198.81,1528.58,3.78,96.56,5.66,64.48,2.42,0.69,2.78,4.74,21.97,3.71,1.57,9.87,85.24,1.84
2015,45.44,234.41,182.47,155.75,1709.14,3.32,109.93,5.91,61.75,1.86,0.55,2.22,3.62,16.20,3.75,1.22,17.66,101.29,4.25
2014,35.83,231.48,215.48,196.17,4633.07,3.85,94.80,8.17,44.67,2.07,0.64,7.15,11.33,45.50,10.84,3.65,38.08,95.80,9.03
2013,40.83,214.55,165.45,146.64,1412.39,3.59,101.67,7.30,50.00,2.01,0.62,3.27,5.28,20.16,4.82,1.56,25.50,100.65,7.23
2012,40.43,497.49,78.81,70.93,17.98,3.02,120.86,16.86,21.64,4.02,0.48,4.42,6.61,20.90,8.48,1.96,36.93,93.26,7.56
2011,34.43,578.19,110.78,104.05,53.65,2.99,122.07,20.57,17.74,4.23,0.48,12.68,18.96,28.35,24.67,5.53,54.99,86.30,9.66
2010,34.35,1142.30,264.58,250.63,102.43,2.58,141.47,21.04,17.34,7.25,0.51,12.40,18.04,27.03,22.75,4.85,-11.91,83.11,-7.90
2009,29.06,1959.60,199.15,187.80,0.00,3.01,121.26,30.34,12.03,14.49,0.52,22.60,32.36,14.53,38.17,9.77,27.68,116.25,-0.03
2008,31.54,1403.67,166.36,161.82,108328.06,3.75,97.33,43.59,8.37,9.73,0.47,21.32,30.88,23.09,39.74,8.44,75.55,131.14,13.05
2007,30.16,1178.17,147.82,141.95,,2.46,148.37,24.00,15.20,4.02,0.24,22.95,31.72,17.22,83.07,7.54,43.90,96.39,3.22
