,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,99.76,14.65,67.62,32.52,-291.69,4.50,81.11,2.15,169.76,3.44,0.91,-4.34,-127.51,-2.72,-4.75,-0.29,1.42,10.08,-85.41
2016,88.61,150.24,105.77,54.88,-8.18,4.80,76.04,2.03,179.80,3.98,0.77,-8.56,-55.52,-7.69,-12.65,-0.83,8.93,-0.60,14.60
2015,78.09,170.59,107.66,59.00,-16.22,4.44,82.20,2.11,172.98,4.57,0.85,-20.59,-75.81,-22.39,-31.95,-2.49,21.09,70.70,33.05
2014,67.29,338.12,142.77,68.95,-33.40,2.76,132.24,1.33,274.43,5.67,0.73,-31.41,-76.46,-31.09,-55.46,-5.70,14.71,0.09,12.54
2013,51.90,604.56,178.37,78.90,62.27,2.53,144.26,2.16,168.98,8.53,0.78,-32.41,-48.76,-53.21,-41.86,-6.92,-70.54,0.00,0.00
2012,38.21,895.43,213.64,131.80,52.43,4.81,75.88,3.55,102.81,15.61,1.08,12.63,19.12,49.85,9.99,3.42,20.66,0.09,11.97
2011,30.89,743.23,247.58,144.43,-7.73,2.33,156.65,1.99,183.41,6.15,0.58,-3.35,-4.97,3.14,-6.10,-0.83,14.65,0.09,5.83
2010,23.79,751.35,302.57,159.97,-2.83,4.12,88.59,3.35,108.95,9.68,0.99,-0.76,-1.21,10.67,-0.95,-0.21,5.30,0.1,4.65
2009,18.36,774.90,421.68,210.54,65.00,3.87,94.31,3.18,114.77,8.37,0.88,8.26,9.95,18.99,7.78,1.61,67.44,0.18,17.19
2008,17.73,897.36,440.12,273.11,44.72,3.42,106.72,3.89,93.83,11.44,1.05,10.33,12.93,20.18,8.81,1.87,-30.65,24.93,-10.73
2007,26.29,738.13,283.92,201.19,164.44,3.13,116.61,4.58,79.69,11.00,1.10,19.27,23.34,30.56,15.66,3.53,55.08,68.53,13.29
2006,24.89,574.98,301.67,198.52,401.18,2.53,144.26,4.60,79.34,8.55,1.12,12.68,16.64,22.62,11.19,2.35,29.11,52.92,-5.27
2005,23.60,625.78,351.86,277.94,2416.55,2.47,147.77,6.32,57.75,9.41,1.15,37.16,24.31,37.80,16.16,3.77,11.52,79.48,-8.47
2004,28.16,635.23,308.07,261.60,104853.44,2.64,138.25,7.43,49.12,9.36,1.10,16.93,22.45,36.49,15.23,3.41,14.33,119.48,-2.32
2003,32.52,553.51,267.01,231.80,73.85,3.48,104.88,8.30,43.97,10.10,1.36,21.83,33.22,50.92,16.07,4.81,51.23,158.44,18.90
2002,36.48,423.31,228.12,184.74,38.24,3.87,94.31,6.24,58.49,8.96,1.34,13.88,30.79,48.10,12.60,4.39,17.02,104.02,7.18
2001,47.97,382.81,179.40,133.56,62.11,4.98,73.29,5.83,62.60,9.40,1.28,22.42,39.57,72.49,13.47,6.07,32.54,80.68,19.55
2000,37.44,399.93,224.12,167.83,24.92,5.67,64.37,7.87,46.37,9.68,1.54,17.78,30.99,55.28,9.61,7.59,-5.68,36.58,-3.29
1999,55.56,213.23,139.64,118.24,19.56,5.09,71.70,14.88,24.52,7.89,1.64,15.74,34.38,37.10,6.99,8.43,41.28,0.00,49.23
