,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,66.02,152.91,100.90,52.82,2.61,16.76,21.77,7.10,51.40,1.84,0.84,2.69,4.49,9.91,1.89,0.75,0.00,32.72,0.00
2016,63.13,153.50,102.10,58.52,5.27,16.05,22.74,6.50,56.15,1.43,0.67,3.83,8.03,19.63,4.50,1.46,14.11,44.44,3.34
2015,62.02,162.75,120.89,77.76,-0.88,15.81,23.08,6.95,52.51,1.43,0.67,-1.03,-5.54,-9.29,-3.24,-0.56,20.14,65.38,4.83
2014,59.32,139.29,94.00,57.19,2.50,16.96,21.52,7.66,47.65,1.92,0.88,2.28,3.25,8.16,1.55,0.74,4.38,73.75,2.13
2013,56.18,140.61,96.94,60.09,1.61,15.04,24.26,7.23,50.48,1.86,0.84,1.43,1.23,3.76,0.66,0.47,9.04,95.03,3.55
2012,41.07,376.00,79.07,45.14,-2.71,17.38,21.00,7.30,50.00,3.35,0.67,-1.96,-4.19,-1.16,-3.84,-0.65,10.01,170.95,1.23
2011,38.02,381.78,112.40,62.00,3.06,14.28,25.56,7.32,49.86,3.69,0.77,1.87,2.09,3.98,1.66,0.34,39.44,169.73,6.03
2010,39.67,331.58,134.92,80.37,2.37,10.74,33.98,7.42,49.19,3.20,0.77,1.27,1.17,5.21,0.94,0.20,16.92,112.10,2.19
2009,38.23,316.58,127.29,78.41,2.56,10.34,35.29,6.11,59.73,2.41,0.61,1.10,1.07,3.70,1.08,0.20,0.57,102.57,-0.51
2008,36.72,289.25,122.96,66.18,4.86,12.24,29.82,7.80,46.79,3.36,0.94,3.28,3.91,19.48,2.58,0.70,53.66,104.69,8.06
2007,28.91,236.43,151.35,81.76,6.21,9.74,37.47,7.11,51.33,3.20,1.09,5.33,6.39,15.64,4.10,1.16,31.65,105.32,3.27
2006,30.08,223.05,147.53,66.38,6.67,10.38,35.16,6.36,57.38,2.88,1.00,6.30,8.23,21.81,5.53,1.46,31.50,123.14,5.72
2005,38.84,235.64,186.17,115.43,5.13,9.71,37.59,9.30,39.24,2.75,0.95,4.76,6.59,12.64,4.02,1.17,20.24,159.23,0.56
2004,44.85,216.35,155.63,106.89,15.13,10.48,34.82,12.15,30.04,2.78,0.94,10.59,16.83,44.63,8.97,3.03,28.11,164.19,3.59
2003,36.39,158.63,114.87,76.43,17.00,10.32,35.36,13.08,27.90,2.15,1.03,11.50,16.88,39.25,9.20,2.74,61.99,254.52,12.89
2002,35.47,134.04,121.16,80.11,10.00,10.94,33.36,9.97,36.60,1.89,1.06,12.68,19.10,41.13,10.67,2.83,57.43,252.12,14.58
2001,45.20,121.82,97.70,54.92,1.90,9.79,37.28,8.11,45.00,1.55,0.91,4.55,4.20,15.13,2.53,0.55,41.89,162.39,11.28
2000,48.45,117.65,98.51,56.03,2.85,9.01,40.51,8.21,44.45,1.71,0.95,5.80,7.48,16.55,3.75,0.90,18.50,67.65,7.93
1999,47.57,115.14,103.41,52.35,3.65,8.74,41.76,7.24,50.41,1.75,1.03,7.79,10.97,22.74,5.31,1.40,22.27,53.81,8.65
1998,48.14,127.99,130.18,81.32,2.75,9.61,37.98,7.16,50.98,1.88,1.05,7.79,9.71,29.30,4.56,1.28,17.04,56.06,5.54
1997,50.02,118.72,111.82,65.66,3.26,8.96,40.74,6.32,57.75,1.29,0.78,8.55,13.90,27.02,8.38,1.89,17.60,33.93,4.72
1996,52.91,121.15,112.85,83.48,2.01,8.88,41.10,5.96,61.24,1.37,0.78,6.52,9.36,15.39,4.96,1.25,35.13,53.89,13.67
1995,57.85,109.04,94.52,40.21,3.62,9.69,37.66,5.82,62.71,1.64,0.90,12.30,22.20,45.08,9.42,2.86,1.11,13.88,0.65
1994,57.34,107.17,93.75,59.45,3.00,10.63,34.33,6.54,55.81,1.24,0.81,9.50,21.76,45.08,10.29,2.25,28.07,12.26,10.63
1993,62.87,86.33,61.91,30.90,1.61,10.71,34.08,5.58,65.41,1.02,0.69,6.36,8.16,22.75,4.17,0.72,16.33,0.16,10.24
