,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,53.95,227.66,141.08,76.39,-7.64,4.37,83.52,2.98,122.48,3.70,0.84,-2.90,-6.64,-5.53,-3.84,-0.58,0.00,87.03,0.00
2016,49.57,242.53,154.20,95.73,2.91,3.88,94.07,3.16,115.50,3.64,0.85,0.99,1.22,1.78,0.73,0.11,28.15,130.07,24.90
2015,55.12,235.99,141.23,93.07,13.17,3.92,93.11,3.12,116.98,4.10,0.89,5.55,11.51,18.40,5.49,1.01,17.82,62.47,19.94
2014,59.32,200.25,130.10,65.24,-4.32,4.28,85.28,3.20,114.06,4.19,1.00,-4.16,-11.44,-11.75,-4.94,-1.00,0.00,25.16,0.00
2013,50.73,200.78,145.63,79.48,0.59,3.81,95.80,3.50,104.28,3.63,0.96,0.83,0.19,-0.66,0.10,0.02,0.00,56.27,0.00
2012,47.52,307.10,133.40,87.37,1.70,4.99,73.14,3.85,94.80,5.01,0.92,1.00,0.73,-0.57,0.41,0.07,22.06,359.61,9.91
2011,50.73,324.02,124.20,64.88,-8.16,6.01,60.73,4.79,76.20,6.69,1.15,-4.89,-10.71,-6.01,-4.84,-1.02,0.00,160.16,0.00
2010,47.55,332.12,131.49,83.91,-6.21,5.85,62.39,4.50,81.11,5.91,1.00,-1.67,-3.67,-1.09,-1.98,-0.38,13.28,140.19,6.83
2009,42.09,357.54,147.30,78.54,-2.17,4.08,89.46,3.57,102.24,4.88,0.86,-1.30,-2.87,1.80,-1.97,-0.31,6.65,85.01,2.57
2008,44.65,379.17,137.14,84.30,-4.24,6.68,54.64,5.44,67.09,9.34,1.53,-4.96,-11.18,8.77,-4.24,-1.29,40.04,74.06,17.87
2007,48.98,376.65,125.71,64.74,-1.56,5.36,68.09,4.33,84.29,7.56,1.10,-1.71,-5.64,7.00,-2.68,-0.74,5.06,14.31,2.17
2006,50.00,457.27,153.47,99.42,3.39,5.09,71.70,5.02,72.70,6.33,0.90,4.17,5.93,3.94,2.89,0.93,0.00,0.0,0.00
2005,47.00,334.00,158.00,91.00,5.00,5.28,69.12,5.27,69.25,4.85,1.02,3.00,5.00,11.00,3.00,0.73,4.00,0.0,0.00
2004,41.00,314.00,230.00,134.00,10.00,4.96,73.58,5.93,61.55,3.89,1.01,4.00,6.00,12.00,4.00,0.91,0.00,13.00,0.00
2003,37.00,223.00,124.00,74.00,1.00,4.24,86.08,4.75,76.84,2.40,0.75,0.00,0.00,2.00,0.00,0.01,0.00,39.00,0.00
2002,32.00,210.00,143.00,81.00,5.00,5.01,72.85,4.63,78.83,1.96,0.72,4.00,5.00,9.00,4.00,0.77,12.00,44.00,3.00
2001,31.00,196.00,149.00,85.00,-1.00,4.19,87.11,4.08,89.46,1.38,0.55,-1.00,-3.00,-3.00,-4.00,-0.51,4.00,44.00,1.00
2000,22.59,195.94,253.25,151.28,7.55,3.72,98.11,3.59,101.67,1.21,0.51,4.77,5.35,7.88,8.02,1.06,20.66,48.61,1.11
1999,16.77,219.25,475.23,322.02,5.01,4.66,78.33,4.50,81.11,1.46,0.60,2.43,2.41,9.60,3.31,0.50,60.49,55.08,4.77
1998,22.00,261.10,385.70,307.79,9.41,5.61,65.06,4.70,77.66,1.92,0.62,12.38,15.69,28.24,13.52,3.46,57.56,21.92,8.72
1997,39.26,173.37,191.42,104.80,13.57,7.05,51.77,4.49,81.29,3.30,1.36,18.60,32.45,54.57,12.74,4.60,34.01,47.74,8.97
1996,54.21,135.66,129.92,57.29,8.86,8.41,43.40,4.33,84.30,2.44,1.31,13.48,24.07,56.23,9.15,3.60,14.10,38.83,4.92
1995,44.11,128.12,149.25,61.33,6.96,7.85,46.50,4.82,75.73,1.85,1.04,14.71,26.92,39.46,11.64,3.70,66.51,38.38,20.37
