,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,55.82,113.85,98.44,56.99,22.41,4.63,78.83,2.48,147.17,1.08,0.60,6.69,14.34,100.38,10.64,9.77,49.30,80.06,25.26
2016,55.11,125.37,109.50,66.19,8.43,3.13,116.61,1.98,184.34,0.96,0.49,3.33,6.56,43.31,5.96,4.83,41.56,51.73,17.32
2015,55.74,133.32,117.75,68.81,11.74,2.61,139.84,1.88,194.14,0.95,0.47,4.87,9.90,68.11,9.37,6.10,9.07,43.02,0.99
2014,54.97,133.39,129.87,88.42,17.91,2.83,128.97,2.20,165.90,1.03,0.52,8.31,17.81,111.34,15.03,9.20,32.15,63.54,12.45
2013,57.28,127.98,106.86,65.67,17.80,2.57,142.02,1.93,189.11,0.95,0.47,7.70,17.31,98.66,15.37,7.96,24.87,53.66,9.98
2012,58.96,119.34,104.63,71.14,28.50,2.37,154.00,2.78,131.29,0.85,0.45,9.32,20.93,104.74,18.37,8.13,1.13,47.62,-6.34
2011,55.04,122.12,111.16,76.89,98.02,4.52,80.75,4.44,82.20,1.25,0.69,22.55,49.68,175.14,26.95,16.23,48.20,62.16,15.11
2010,55.09,116.56,104.07,66.80,42.05,5.35,68.22,4.16,87.74,1.05,0.61,14.78,31.43,88.80,20.57,7.41,53.94,66.84,20.80
2009,52.59,128.77,155.51,95.70,5.46,3.01,121.26,2.56,142.57,0.52,0.34,3.28,6.55,17.88,8.36,1.31,70.11,58.94,9.71
2008,61.62,119.98,119.27,72.00,11.62,3.83,95.30,3.50,104.28,0.81,0.52,9.15,21.55,52.68,15.25,3.98,38.06,50.33,6.07
2007,59.62,125.49,120.74,81.14,17.39,3.61,101.10,3.96,92.17,0.88,0.52,12.91,28.91,50.63,20.24,4.67,40.15,56.3,8.99
