,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,13.31,1283.08,699.66,655.21,-35.90,4.29,85.08,37.86,9.64,41.33,2.90,-2.56,-3.23,-5.29,-0.99,-0.52,134.92,60.17,18.33
2016,23.60,1242.15,398.82,364.82,16.31,3.76,97.07,19.78,18.45,44.80,2.84,3.66,5.13,9.95,1.37,0.84,62.56,-3.77,16.27
2015,40.25,1155.40,233.72,194.26,28.95,4.43,82.39,20.94,17.43,46.09,2.49,7.31,10.71,18.62,2.47,1.67,-20.27,-17.35,-14.95
2014,25.45,980.90,361.61,323.59,42.00,3.96,92.17,14.74,24.76,34.35,2.67,11.35,17.94,26.14,4.63,2.48,103.51,56.10,31.66
2013,48.35,794.77,192.62,150.34,60.11,5.35,68.22,19.72,18.50,35.17,2.29,17.85,28.71,37.43,5.73,3.73,-32.83,-39.55,-32.31
2012,21.01,47817.00,366.75,352.29,224.18,6.08,60.03,55.97,6.52,1044.11,1.72,6.47,7.86,18.86,3.48,0.87,-162.12,-99.07,-42.36
2011,14.54,37050.00,485.76,445.56,-4334.79,3.97,91.93,3.89,93.83,229.71,0.53,-15.17,-19.45,-5.92,-27.51,-2.46,78.98,-0.84,0.37
2010,30.04,9902.83,189.06,124.96,-46.35,6.47,56.41,7.43,49.12,373.03,2.64,-14.17,-27.01,-20.25,-7.22,-2.34,0.00,-64.95,0.00
2009,56.84,11000.85,122.76,70.89,43.62,4.91,74.33,7.30,50.00,398.86,1.56,7.16,14.08,2.22,3.65,1.31,0.00,39.77,0.00
2008,39.08,8516.02,161.49,128.55,-388.08,3.48,104.88,7.45,48.99,223.72,1.60,-14.92,-23.36,-22.54,-9.73,-2.23,0.00,161.85,0.00
2007,33.16,4977.10,203.07,136.82,-93.60,4.88,74.79,7.20,50.69,193.22,2.59,-19.24,-33.02,-35.81,-10.16,-2.42,0.00,0.0,0.00
2006,45.75,5088.08,178.15,124.49,36.83,4.05,90.12,5.77,63.25,154.59,1.65,4.23,6.71,4.44,2.12,0.55,3.85,165.69,3.02
2005,28.00,3588.00,282.00,227.00,-16.00,2.88,126.73,3.83,95.30,77.09,1.55,-11.00,-19.00,0.10,-8.00,-1.72,60.00,207.0,21.00
2004,47.00,2416.00,184.00,137.00,-18.00,3.42,106.72,4.86,75.10,13.99,1.91,-21.00,-42.00,4.00,-15.00,-4.00,10.00,0.00,7.00
2003,48.00,393.00,157.00,99.00,-1.00,4.38,83.33,5.85,62.39,9.81,1.60,-2.00,-5.00,7.00,-2.00,-0.57,0.00,7.00,0.00
2002,52.00,294.00,168.00,108.00,4.00,5.17,70.59,6.50,56.15,7.81,1.60,6.00,10.00,16.00,3.00,1.53,0.00,0.00,0.00
2001,53.00,301.00,168.00,107.00,2.00,7.22,50.55,6.68,54.64,7.43,1.60,6.00,8.00,16.00,2.00,1.08,0.00,8.00,0.00
2000,48.57,222.45,163.27,80.95,4.33,6.59,55.38,6.19,58.96,5.88,1.65,6.05,8.68,22.41,2.60,1.41,14.91,4.17,8.30
1999,37.77,278.05,192.18,110.03,3.06,5.62,64.95,7.43,49.13,8.41,1.93,5.47,7.49,25.73,1.78,1.11,30.92,-90000.00,16.35
1998,60.76,386.87,145.73,96.93,5.53,4.62,79.00,6.00,60.83,14.59,1.62,9.45,19.30,14.02,4.26,2.38,0.00,0.00,0.00
1997,54.98,423.25,156.63,94.25,3.51,6.08,60.03,5.26,69.39,18.20,2.13,7.84,14.67,26.22,2.88,1.85,30.77,0.0,28.73
1996,62.71,375.48,148.52,77.54,2.43,6.55,55.72,5.55,65.76,16.59,1.89,8.49,16.35,12.02,2.54,1.51,0.00,0.0,0.0
1995,63.94,545.90,148.62,85.61,3.14,6.67,54.72,6.11,59.74,34.19,2.36,10.77,23.54,31.42,2.66,1.18,11.46,0.0,16.53
