,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,52.68,218.11,177.48,124.85,669.83,5.36,68.09,6.46,56.50,4.78,1.15,1.53,2.59,5.56,1.08,0.33,1.78,52.64,-1.90
2016,51.65,344.73,205.63,159.87,2557.39,4.95,73.73,7.03,51.92,5.92,1.21,3.80,7.16,12.54,3.00,0.97,9.71,,-0.15
2015,41.83,291.36,188.17,142.10,4129.60,4.89,74.64,7.21,50.62,5.51,1.33,5.71,9.61,16.99,4.17,1.24,34.31,,12.48
2014,41.96,245.03,169.19,123.79,2314.64,5.10,71.56,7.39,49.39,4.94,1.32,5.06,8.43,14.87,3.66,1.10,-0.10,,-3.29
2013,44.44,232.79,159.45,121.68,1670.87,5.36,68.09,7.21,50.62,4.37,1.26,3.33,5.49,10.24,2.44,0.68,18.81,,5.01
2012,28.36,379.57,147.49,110.60,3429.00,5.94,61.44,11.49,31.76,5.27,1.05,5.46,7.93,4.40,5.06,1.02,45.94,163.48,8.22
2011,37.42,343.02,122.56,94.41,2293.00,5.25,69.52,10.83,33.70,6.10,1.12,4.11,6.39,4.58,3.47,0.80,31.40,97.88,9.79
2010,40.92,399.47,134.38,100.36,1349.00,5.42,67.34,11.78,30.98,7.07,1.18,1.17,1.64,3.33,0.84,0.02,17.11,101.59,4.41
2009,37.61,437.86,145.76,113.76,1353.00,4.75,76.84,9.13,39.97,5.38,0.98,2.37,3.43,2.33,2.30,0.45,19.77,134.28,5.43
2008,30.81,375.06,177.49,128.51,1087.00,4.88,74.79,10.18,35.85,5.87,1.18,3.40,4.93,1.96,2.71,0.61,16.32,57.29,1.19
2007,39.60,337.75,164.98,120.50,4894.00,5.55,65.76,9.67,37.74,6.28,1.43,7.75,11.68,6.48,5.34,1.59,15.83,58.08,3.94
2006,28.27,281.48,217.12,165.48,2219.00,6.42,56.85,9.49,38.46,5.26,1.43,5.46,7.55,4.01,3.68,0.99,1.77,60.59,0.41
2005,32.24,256.89,193.19,134.13,622.00,6.94,52.59,7.44,49.05,5.24,1.48,2.56,3.48,4.47,1.54,0.45,48.32,73.51,10.26
2004,36.79,232.27,170.48,106.13,2808.00,6.81,53.59,7.16,50.97,5.58,1.56,5.26,7.99,15.56,3.28,1.07,-7.85,94.65,-5.09
2003,35.19,241.90,175.51,122.13,10350.00,6.59,55.38,9.01,40.51,5.30,1.59,8.46,13.01,23.86,5.28,1.84,28.78,162.74,6.13
2002,35.87,208.35,166.99,119.28,6454.00,7.48,48.79,8.55,42.69,4.40,1.54,9.35,14.14,21.24,6.00,2.05,18.54,167.08,2.98
2001,33.58,184.31,163.32,101.29,3654.00,7.31,49.93,6.69,54.55,3.46,1.34,9.46,14.11,15.92,6.93,2.07,38.15,197.93,6.64
2000,35.07,176.20,182.20,125.52,2822.99,7.38,49.45,7.30,50.00,3.57,1.43,9.94,15.44,15.95,6.53,2.22,62.47,189.75,18.35
1999,40.51,152.79,157.03,101.56,1247.20,7.89,46.26,7.05,51.77,3.47,1.42,10.40,17.40,19.84,6.39,2.61,17.19,120.93,6.39
